player_id,matches,player_name,country,domestic_team,batting_style,bowling_style,dominant_hand,primary_role,secondary_role,height_cm,weight_kg,debut_year,experience_years,matches_test,matches_odi,matches_t20,matches_fc,matches_listA,runs,balls_faced_est,runs_per_match,batting_average_est,strike_rate,dot_ball_pct,boundary_pct,boundary_runs_est,fours_est,sixes_est,balls_per_boundary_est,boundary_ball_pct_est,singles_doubles_runs_est,rotation_index,dismissals_est,not_outs_est,fifty_plus_rate_est,century_rate_est,pp_runs,middle_runs_est,death_runs,powerplay_run_share_pct,middle_run_share_pct,death_run_share_pct,pp_sr,middle_sr,death_sr,acceleration_index,phase_balance_index,powerplay_batting_index,middle_overs_batting_index,death_finishing_index,pressure_batting_index,anchor_index,power_hitter_index,red_ball_batting_fit,white_ball_batting_fit,batting_impact_score,batting_rating,wickets,overs_bowled_est,balls_bowled_est,runs_conceded_est,wkts_per_match,bowling_average_est,economy,bowling_strike_rate_est,dot_balls_bowled_est,pp_wkts,middle_wkts_est,death_wkts,pp_eco,middle_eco,death_eco,pp_over_share_pct,middle_over_share_pct,death_over_share_pct,powerplay_bowling_index,middle_overs_bowling_index,death_bowling_index,economy_control_index,wicket_impact_index,new_ball_threat_index,closing_bowler_index,red_ball_bowling_fit,white_ball_bowling_fit,bowling_impact_score,bowling_rating,catches_est,runouts_est,stumpings_est,fielding_rating,availability_score,durability_index,workload_index,last10_bat_avg_est,last10_bowl_avg_est,recent_runs_est,recent_wkts_est,batting_form_index,bowling_form_index,consistency_index,allrounder_index,clutch_index,versatility_index,match_impact_score,county_red_ball_fit,county_white_ball_fit,format_specialism,upside_score,risk_score,market_value_index,salary_band_est,scouting_grade_num,scouting_grade,analyst_recommendation
1278,50,Imam Shah,Pakistan,Leicestershire,RHB,Medium pace,Right,Utility,Flexible,183,70,2012,14,6,10,18,8,8,801,653.3,16.02,17.8,122.6,42.6,17.0,136.2,24,7,21.08,4.74,663,101.48,45.0,5.0,0.0,5.34,355,301,145,44.32,37.58,18.1,122.7,135.3,138.2,61.89,70.2,82.21,100.0,83.99,76.88,100.0,86.05,100.0,98.12,84.47,91.77,6,42.3,254,378.0,0.12,63.01,8.93,42.33,108,3,1,2,8.47,8.21,9.13,28.0,50.0,22.0,54.16,68.74,54.28,68.54,33.15,32.25,38.4,56.21,59.95,56.12,57.1,14,4,0,96.8,86,89.33,18.15,15.66,60.07,136,1,50.47,37.4,74.08,74.43,69.4,75.41,62.72,76.9,76.15,Balanced multi-format,84.82,13.87,70.93,Strong squad asset,68.24,B,Monitor
1279,90,Suranga Chameera,Sri Lanka,Lancashire,LHB,Right-arm off-spin,Left,Utility,Flexible,168,75,2011,15,11,18,32,14,15,761,506.7,8.46,9.51,150.2,39.5,13.3,101.2,13,8,24.13,4.14,661,130.46,80.0,10.0,0.0,2.85,200,315,246,26.28,41.39,32.33,154.4,147.1,167.6,60.12,85.21,90.78,100.0,100.0,84.11,100.0,88.1,88.21,100.0,74.72,84.41,63,285.0,1710,2516.6,0.7,39.95,8.83,27.14,675,18,27,18,8.7,9.59,9.47,28.0,50.0,22.0,51.3,56.03,50.94,68.08,72.21,31.3,37.66,65.91,57.89,86.42,74.16,23,4,0,87.87,82,88.0,24.63,8.56,37.42,76,8,44.43,45.79,83.62,79.29,74.04,79.3,75.55,79.03,77.47,Balanced multi-format,68.72,23.13,74.23,Strong squad asset,76.63,B+,Shortlist
1280,53,Kavem Holder,West Indies,Yorkshire,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,179,80,2014,12,7,9,16,9,12,42,37.8,0.79,0.84,111.0,39.1,14.9,6.3,0,1,37.84,2.64,36,95.14,50.0,3.0,0.0,0.25,11,22,9,26.19,52.38,21.43,108.3,100.4,136.4,71.55,63.24,70.08,87.08,83.68,77.74,77.63,80.56,53.48,92.31,45.18,59.04,70,299.4,1797,2314.6,1.32,33.07,7.73,25.67,702,24,24,22,7.16,7.37,7.64,28.0,50.0,22.0,64.9,74.04,68.74,83.24,99.59,47.18,52.27,86.2,73.58,100.0,89.95,14,4,0,93.3,84,82.53,34.61,0.77,30.42,8,12,36.47,59.47,66.28,62.49,72.18,74.25,81.95,80.23,73.16,Balanced multi-format,85.26,25.66,81.02,High-value starter,79.85,A,Shortlist
1281,17,Stuart Broad,Bangladesh,Essex,LHB,Medium pace,Left,Utility,Flexible,190,64,2017,9,2,3,6,2,4,248,187.5,14.59,15.5,132.3,28.2,22.2,55.1,8,4,15.62,6.4,192,102.43,16.0,1.0,0.0,0.0,71,134,43,28.63,54.03,17.34,116.9,117.9,135.2,64.03,59.94,76.99,98.06,82.89,78.79,100.0,96.63,95.85,100.0,83.53,90.72,3,18.2,109,176.3,0.18,58.77,9.67,36.47,31,1,1,1,9.58,9.77,10.26,28.0,50.0,22.0,36.63,43.46,37.76,49.54,39.97,22.25,27.02,44.36,42.19,48.07,45.67,7,1,0,100.0,86,87.13,17.46,14.57,59.95,146,2,53.9,36.12,63.54,68.2,62.67,66.67,52.6,68.14,68.57,Balanced multi-format,72.71,18.55,60.82,Development / squad,58.9,C+,Development watchlist
1282,96,Matt Ali,Afghanistan,Gloucestershire,RHB,Right-arm leg-spin,Right,Bowler,Lower-order hitter,175,69,2014,12,13,17,30,17,19,245,255.5,2.55,2.72,95.9,35.3,13.0,31.8,5,2,36.5,2.74,213,83.37,90.0,6.0,0.0,0.82,98,104,43,40.0,42.45,17.55,100.8,83.5,96.9,47.01,69.1,72.3,73.21,60.51,59.67,71.6,62.56,55.75,73.51,41.98,53.31,152,643.2,3859,5274.2,1.58,34.7,8.2,25.39,1362,61,61,30,7.99,7.94,8.84,28.0,50.0,22.0,57.07,66.79,55.51,74.38,100.0,41.17,41.98,81.07,63.45,100.0,86.13,23,6,0,94.75,84,85.4,42.86,2.61,34.81,27,16,37.32,61.37,78.53,57.72,63.14,69.24,79.24,80.31,63.36,Red-ball leaning,85.71,20.09,77.68,High-value starter,76.28,B+,Shortlist
1283,110,Liam Overton,Ireland,Durham,LHB,Right-arm off-spin,Left,Bowler,Lower-order hitter,186,74,2014,12,15,19,35,19,22,157,146.6,1.43,1.52,107.1,38.3,7.5,11.8,1,1,73.3,1.36,147,100.28,103.0,7.0,0.0,0.46,60,58,39,38.22,36.94,24.84,107.5,95.7,121.6,60.81,83.68,74.09,82.16,75.46,70.74,82.97,59.08,61.88,81.62,44.32,58.03,213,892.3,5354,7067.3,1.94,33.18,7.92,25.14,2051,56,107,50,7.4,8.29,8.32,24.65,54.39,20.96,62.83,68.04,62.54,80.1,100.0,45.47,48.32,83.45,69.64,100.0,88.27,26,6,0,98.76,78,80.33,50.01,1.49,32.74,16,21,38.42,62.05,83.62,61.15,71.5,77.14,83.38,83.5,70.2,Red-ball leaning,70.72,32.58,77.58,High-value starter,80.77,A,Shortlist
1284,118,Ben Rashid,Zimbabwe,Warwickshire,RHB,Left-arm orthodox,Right,Bowler,Lower-order hitter,171,79,2015,11,16,21,37,21,23,17,13.8,0.14,0.15,123.3,38.5,6.8,1.2,0,0,0.0,0.0,17,123.3,110.0,8.0,0.0,0.05,7,6,4,41.18,35.29,23.53,121.1,97.0,138.8,63.57,81.06,81.21,88.15,84.42,76.33,97.93,63.54,65.55,91.76,46.43,62.54,141,607.3,3644,4390.5,1.19,31.14,7.23,25.84,1403,60,49,32,6.97,7.1,7.36,28.0,50.0,22.0,66.39,75.51,69.98,89.88,94.23,49.34,51.7,87.09,77.04,100.0,91.03,28,7,0,95.87,84,86.87,30.99,0.15,30.2,1,14,46.4,50.07,81.73,64.79,75.78,81.28,85.82,85.48,76.66,Red-ball leaning,86.35,18.3,84.12,High-value starter,83.92,A,Priority target
1285,16,KL Rahul,India,Somerset,LHB,Right-arm off-spin,Left,Utility,Flexible,182,84,2021,5,2,3,5,2,4,68,49.7,4.25,4.53,136.8,35.6,12.2,8.3,1,1,24.85,4.02,58,116.68,15.0,1.0,0.0,0.0,22,27,19,32.35,39.71,27.94,122.9,126.1,138.5,61.96,88.59,79.51,100.0,86.39,79.03,96.47,75.44,74.29,100.0,60.12,73.63,5,25.9,155,239.8,0.31,47.96,9.27,31.04,55,2,2,1,8.77,9.01,10.33,28.0,50.0,22.0,47.95,56.46,40.49,59.58,51.16,30.07,28.97,55.7,49.99,61.96,57.4,7,1,0,100.0,90,91.07,12.81,4.62,45.72,38,3,53.5,33.57,74.71,65.52,66.38,74.43,62.24,67.91,72.41,Balanced multi-format,78.94,12.87,68.45,Strong squad asset,65.41,B,Monitor
1286,69,Zak Roy,England,Kent,RHB,Left-arm orthodox,Right,Utility,Flexible,167,68,2019,7,8,13,24,11,13,249,265.7,3.61,3.95,93.7,35.4,8.1,20.2,4,1,53.15,1.88,227,85.42,63.0,6.0,0.0,1.19,106,75,68,42.57,30.12,27.31,90.0,92.8,105.6,61.96,80.86,68.32,75.29,67.49,66.84,75.45,54.81,61.12,72.86,45.43,56.21,46,209.3,1256,1910.9,0.67,41.54,9.13,27.3,445,19,11,16,8.69,9.34,9.13,28.0,50.0,22.0,49.37,53.78,52.38,61.42,70.62,31.99,38.99,62.35,55.25,82.39,70.59,18,4,0,88.1,88,92.6,22.05,4.11,38.91,34,6,46.92,42.83,81.12,63.4,66.07,67.47,71.04,67.55,64.66,Balanced multi-format,92.22,9.94,75.06,High-value starter,69.07,B,Monitor
1287,76,David Warner,Australia,Sussex,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,178,73,2020,6,10,13,24,13,16,29,29.6,0.38,0.41,97.9,40.5,14.1,4.1,1,0,29.62,3.38,25,84.4,71.0,5.0,0.0,0.12,10,14,5,34.48,48.28,17.24,90.6,92.4,127.7,78.45,68.48,64.74,79.37,77.52,75.33,68.25,75.72,48.8,84.11,40.45,53.45,143,599.9,3599,3977.1,1.88,27.81,6.63,25.17,1458,47,62,34,6.46,6.19,7.31,25.34,53.12,21.54,72.33,86.19,72.57,99.48,100.0,54.81,55.27,95.68,83.27,100.0,94.74,19,4,0,91.2,84,84.07,47.75,0.36,25.59,4,19,27.9,57.61,72.97,62.1,73.91,77.05,86.27,88.87,80.46,Red-ball leaning,76.59,22.63,82.69,High-value starter,85.63,A+,Priority target
1288,14,Blair Bracewell,New Zealand,Surrey,RHB,Right-arm off-spin,Right,Utility,Flexible,189,78,2010,16,1,2,5,2,4,157,129.3,11.21,12.08,121.4,35.7,16.6,26.1,4,2,21.55,4.64,129,99.75,13.0,1.0,0.0,0.0,43,81,33,27.39,51.59,21.02,112.1,113.6,130.2,63.88,64.82,72.89,94.64,80.41,75.99,100.0,82.38,86.93,95.34,72.29,81.71,0,5.1,31,54.0,0.0,0.0,10.51,0.0,11,0,0,0,10.3,10.36,11.43,28.0,50.0,22.0,35.02,45.25,30.2,42.28,100.0,15.3,21.14,63.37,36.24,58.28,54.04,6,2,0,100.0,86,86.93,11.44,10.87,0.0,118,0,46.94,37.72,64.77,67.88,59.45,68.23,57.0,72.03,63.89,Red-ball leaning,90.95,18.21,66.87,Strong squad asset,61.39,C+,Monitor
1289,114,Marco Miller,South Africa,Nottinghamshire,LHB,Left-arm orthodox,Left,Utility,Flexible,174,83,2006,20,14,22,41,18,19,23,23.3,0.2,0.22,98.9,43.0,4.0,0.9,0,0,0.0,0.0,23,98.9,103.0,11.0,0.0,0.07,9,6,8,39.13,26.09,34.78,96.1,81.6,114.3,63.96,84.17,68.34,72.05,73.9,68.6,79.52,48.8,55.91,75.12,38.93,52.22,83,373.8,2243,3218.4,0.73,38.78,8.61,27.02,964,33,35,15,7.64,8.85,9.28,28.0,50.0,22.0,62.42,65.13,53.75,73.26,73.53,41.56,38.94,70.92,63.72,91.88,79.6,28,6,0,95.07,88,95.6,19.88,0.21,38.91,2,8,30.72,52.78,86.23,65.91,68.55,71.38,77.83,70.26,69.16,Balanced multi-format,77.25,6.8,75.95,High-value starter,74.58,B+,Shortlist
1290,16,Haris Khan,Pakistan,Hampshire,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,185,67,2012,14,2,2,5,2,5,52,36.3,3.25,3.47,143.4,39.9,16.6,8.6,1,1,18.13,5.52,42,115.82,15.0,1.0,0.0,0.0,19,17,16,36.54,32.69,30.77,138.2,144.7,164.0,69.79,92.92,87.0,100.0,100.0,86.46,91.88,94.04,72.84,100.0,60.88,73.65,24,101.9,611,695.7,1.5,28.99,6.83,25.47,244,8,10,6,6.66,7.36,7.99,28.0,50.0,22.0,69.66,75.53,65.67,96.32,100.0,52.06,49.72,91.37,78.93,100.0,92.57,6,2,0,100.0,82,78.07,40.47,3.26,28.6,28,14,46.51,62.92,72.26,71.11,76.67,88.22,85.55,85.64,78.25,Balanced multi-format,92.45,25.58,85.82,Elite / overseas-standard,84.11,A,Priority target
1291,35,Suranga Nissanka,Sri Lanka,Middlesex,LHB,Left-arm pace,Left,Bowler,Lower-order hitter,170,72,2012,14,4,6,11,6,8,27,27.2,0.77,0.82,99.3,32.7,3.4,0.9,0,0,0.0,0.0,27,99.3,33.0,2.0,0.0,0.25,10,8,9,37.04,29.63,33.33,94.5,96.9,127.3,75.15,91.26,68.95,80.68,80.53,77.22,80.91,52.04,59.45,78.55,42.1,55.55,53,224.8,1349,1935.8,1.51,36.52,8.61,25.45,441,22,15,16,8.21,8.28,8.7,28.0,50.0,22.0,53.71,60.9,56.62,67.08,100.0,39.14,44.2,76.75,60.08,100.0,84.21,10,2,0,86.29,82,79.33,39.32,0.79,35.43,7,15,38.55,60.31,73.84,57.88,70.19,74.81,79.15,75.88,63.11,Red-ball leaning,82.77,24.46,76.85,High-value starter,75.29,B+,Shortlist
1292,116,Kyle Joseph,West Indies,Leicestershire,RHB,Right-arm leg-spin,Right,Bowler,Lower-order hitter,181,77,2009,17,16,20,37,20,23,89,82.0,0.77,0.82,108.5,48.1,13.9,12.4,2,1,27.34,3.66,75,91.43,108.0,8.0,0.0,0.25,29,46,14,32.58,51.69,15.73,111.0,102.4,118.5,55.75,64.63,71.73,86.98,71.98,67.16,74.63,72.07,50.66,84.79,42.39,55.05,155,662.5,3975,5817.0,1.34,37.53,8.78,25.65,1912,47,61,47,8.33,8.56,9.02,28.0,50.0,22.0,60.65,72.91,60.3,73.94,100.0,36.27,46.26,82.75,65.84,100.0,87.15,28,7,0,100.0,78,80.73,34.98,0.81,35.78,7,14,35.28,59.93,79.83,59.1,68.27,70.43,81.33,81.87,66.57,Red-ball leaning,63.97,33.73,74.04,Strong squad asset,78.49,A,Shortlist
1293,68,Mark Pope,Bangladesh,Lancashire,LHB,Right-arm off-spin,Left,Bowler,Lower-order hitter,166,82,2012,14,9,12,21,12,14,32,23.4,0.47,0.5,136.6,42.5,11.0,3.5,1,0,23.43,4.27,28,119.52,64.0,4.0,0.0,0.15,12,9,11,37.5,28.12,34.38,136.1,115.2,154.6,64.19,88.25,85.87,94.51,96.99,82.5,91.54,78.31,64.62,100.0,51.77,67.04,143,596.9,3582,4286.0,2.1,29.97,7.18,25.05,1522,41,53,49,6.49,7.3,7.57,22.78,57.85,19.37,73.2,78.97,73.04,92.98,100.0,54.41,58.33,91.23,81.06,100.0,93.07,17,3,0,83.4,84,83.53,53.02,0.5,28.07,5,23,48.87,51.19,75.93,68.06,78.02,86.21,86.74,86.64,80.14,Balanced multi-format,83.19,21.84,84.53,High-value starter,85.4,A+,Priority target
1294,83,Ollie Roy,Afghanistan,Yorkshire,RHB,Right-arm off-spin,Right,Utility,Flexible,177,66,2012,14,10,16,29,13,15,1327,910.8,15.99,17.93,145.7,36.5,16.1,213.6,34,13,19.38,5.16,1113,122.2,74.0,9.0,0.0,5.38,341,558,428,25.7,42.05,32.25,140.7,136.3,147.4,55.14,83.9,85.01,100.0,93.16,80.23,100.0,87.32,100.0,100.0,90.92,95.46,35,170.4,1023,1504.9,0.42,43.0,8.83,29.22,373,15,8,12,8.51,8.13,10.91,28.0,50.0,22.0,50.9,64.2,36.25,66.28,57.94,32.86,26.82,62.74,51.92,69.9,63.62,21,5,0,94.16,82,87.53,23.29,18.29,39.56,168,5,62.5,33.99,83.6,79.54,67.88,78.91,67.68,82.04,73.54,Red-ball leaning,68.72,23.35,69.11,Strong squad asset,71.72,B,Monitor
1295,61,Tom Wood,Ireland,Essex,LHB,Left-arm orthodox,Left,Utility,Flexible,188,71,2014,12,7,12,21,9,12,184,126.0,3.02,3.35,146.0,32.5,17.4,32.0,5,2,18.0,5.55,152,120.61,55.0,6.0,0.0,1.0,64,76,44,34.78,41.3,23.91,140.3,143.0,154.2,60.66,81.83,88.81,100.0,94.59,82.86,94.71,92.32,70.31,100.0,60.31,72.73,15,82.4,494,718.2,0.25,47.88,8.72,32.95,161,5,6,4,8.24,9.19,9.55,28.0,50.0,22.0,50.07,52.12,46.13,65.42,46.26,34.5,32.95,54.72,54.83,61.46,58.12,16,3,0,93.68,88,92.07,10.17,3.48,48.84,33,2,56.0,35.97,80.27,65.43,71.19,72.91,64.71,67.84,75.55,Balanced multi-format,86.05,10.48,72.21,Strong squad asset,67.51,B,Monitor
1296,91,Joe Ali,Zimbabwe,Gloucestershire,RHB,Medium pace,Right,Utility,Flexible,173,76,2014,12,11,18,32,14,16,138,118.6,1.52,1.68,116.4,34.0,18.4,25.4,3,2,23.71,4.22,114,96.16,82.0,9.0,0.0,0.5,46,53,39,33.33,38.41,28.26,111.6,110.2,120.8,57.06,90.52,75.09,88.74,77.68,72.43,79.95,82.8,60.02,92.77,47.22,61.81,16,97.4,584,881.2,0.18,55.07,9.05,36.51,199,4,7,5,9.19,8.7,9.96,28.0,50.0,22.0,43.14,57.31,43.04,61.7,39.9,25.64,30.68,52.75,50.53,54.18,52.91,23,6,0,95.53,82,88.07,7.72,1.48,55.26,13,2,30.5,32.6,87.73,57.36,67.44,70.84,61.77,65.79,70.39,Balanced multi-format,71.55,21.66,65.94,Strong squad asset,64.3,C+,Monitor
1297,14,Rinku Patel,India,Durham,LHB,Right-arm off-spin,Left,Utility,Flexible,184,81,2019,7,1,2,5,2,4,121,104.6,8.64,9.31,115.7,37.7,16.3,19.7,3,1,26.15,3.82,103,98.49,13.0,1.0,0.0,0.0,48,48,25,39.67,39.67,20.66,112.2,111.1,108.6,47.24,75.32,76.83,90.09,68.37,65.44,95.54,74.01,78.7,86.63,62.62,72.64,2,13.1,79,147.6,0.14,73.81,11.24,39.4,30,1,1,0,10.33,11.09,12.13,28.0,50.0,22.0,36.41,41.5,24.79,33.26,36.17,15.6,17.36,36.75,31.08,38.06,35.99,6,1,0,100.0,86,86.93,13.1,8.38,72.83,78,1,41.95,27.79,70.6,54.31,54.53,61.53,45.82,61.59,57.56,Balanced multi-format,90.12,16.17,59.24,Development / squad,51.32,C,Development watchlist
1298,82,Sam Anderson,England,Warwickshire,RHB,Left-arm orthodox,Right,Utility,Flexible,169,65,2016,10,10,16,29,13,14,617,461.8,7.52,8.34,133.6,34.5,22.3,137.6,25,6,14.9,6.71,481,104.15,74.0,8.0,0.0,2.5,187,256,174,30.31,41.49,28.2,135.1,132.4,128.7,45.09,85.02,84.5,100.0,82.59,73.26,94.25,94.25,81.32,100.0,66.1,78.38,19,106.1,636,998.1,0.23,52.53,9.41,33.49,220,8,6,5,8.78,9.51,10.05,28.0,50.0,22.0,47.05,51.26,42.5,56.96,45.09,29.76,30.36,51.1,49.42,56.6,53.43,21,5,0,91.33,88,93.47,13.39,7.67,50.95,71,3,44.61,37.89,86.29,65.91,67.29,73.56,61.83,72.23,72.48,Balanced multi-format,75.26,7.74,67.32,Strong squad asset,66.04,B,Monitor
1299,12,Steve Tye,Australia,Somerset,LHB,Left-arm orthodox,Left,Bowler,Lower-order hitter,180,70,2021,5,1,2,3,2,4,12,8.2,1.0,1.09,146.5,44.5,14.0,1.7,0,0,0.0,0.0,12,146.5,11.0,1.0,0.0,0.0,3,5,4,25.0,41.67,33.33,138.2,141.6,157.9,65.11,84.0,82.04,100.0,98.94,84.13,100.0,86.06,69.42,100.0,55.84,70.28,15,64.4,386,491.4,1.25,32.76,7.63,25.76,172,6,7,2,6.97,7.65,8.7,28.0,50.0,22.0,69.94,77.18,59.89,87.88,96.58,49.27,43.59,87.72,73.6,100.0,90.33,5,1,0,100.0,86,81.8,32.88,1.03,31.23,10,15,44.65,61.68,69.97,68.3,73.32,83.68,83.02,82.39,73.51,Red-ball leaning,92.0,24.7,83.36,High-value starter,81.0,A,Shortlist
1300,25,Michael Latham,New Zealand,Kent,RHB,Right-arm pace,Right,Bowler,Lower-order hitter,165,75,2021,5,3,4,8,4,6,36,28.9,1.44,1.5,124.7,26.6,12.7,4.6,1,0,28.87,3.46,32,110.84,24.0,1.0,0.0,0.45,11,16,9,30.56,44.44,25.0,131.4,123.2,136.3,53.76,79.11,84.5,100.0,84.37,77.42,89.97,75.64,64.24,95.87,50.07,65.06,29,125.2,751,1011.3,1.16,34.87,8.08,25.9,200,9,10,10,7.87,7.74,7.84,28.0,50.0,22.0,51.16,59.62,61.21,70.84,92.74,40.05,46.85,75.14,62.55,100.0,84.42,8,2,0,88.4,86,82.67,31.19,1.44,32.67,15,10,42.78,60.43,70.6,62.74,70.85,76.13,78.96,73.78,65.04,Red-ball leaning,78.12,24.09,75.96,High-value starter,75.14,B+,Shortlist
1301,63,Lizaad Jansen,South Africa,Sussex,LHB,Left-arm orthodox,Left,Utility,Flexible,176,80,2020,6,8,12,22,10,11,793,621.5,12.59,13.91,127.6,32.7,15.1,119.7,18,8,23.9,4.18,673,108.29,57.0,6.0,0.0,4.17,274,396,123,34.55,49.94,15.51,129.1,115.7,127.3,48.62,65.02,83.65,97.41,76.93,71.48,100.0,78.03,94.49,95.0,76.37,85.56,13,75.1,451,672.1,0.21,51.7,8.95,34.66,147,5,3,5,9.06,9.56,9.68,28.0,50.0,22.0,43.62,49.14,45.15,62.32,42.87,27.09,32.4,51.56,51.63,56.75,54.17,17,3,0,89.78,88,92.2,17.02,13.63,47.57,138,2,57.06,45.8,73.62,69.87,64.12,70.07,59.58,73.2,70.56,Balanced multi-format,90.72,12.74,69.56,Strong squad asset,64.5,C+,Monitor
1302,56,Naseem Khan,Pakistan,Surrey,RHB,Right-arm leg-spin,Right,Bowler,Lower-order hitter,187,64,2008,18,7,10,17,10,12,0,0.0,0.0,0.0,86.9,42.8,13.8,0.0,0,0,0.0,0.0,0,0.0,53.0,3.0,0.0,0.0,0,0,0,0.0,0.0,0.0,70.0,72.3,107.4,78.68,0.0,42.94,36.15,61.14,61.19,0.0,67.95,0.0,72.2,33.96,35.03,99,416.5,2499,3623.8,1.77,36.6,8.7,25.24,1070,25,49,25,8.58,7.8,9.5,26.89,51.11,22.0,55.72,75.62,53.88,71.88,100.0,34.35,42.18,82.84,61.54,100.0,86.1,14,4,0,94.8,84,82.73,44.63,0.0,37.34,0,18,30.27,47.35,45.38,48.56,55.05,43.32,72.23,71.61,59.59,Red-ball leaning,73.08,32.89,69.91,Strong squad asset,69.58,B,Monitor
1303,22,Dhananjaya Fernando,Sri Lanka,Nottinghamshire,LHB,Right-arm off-spin,Left,Utility,Flexible,172,69,2010,16,2,4,7,3,6,0,0.0,0.0,0.0,89.2,40.2,9.9,0.0,0,0,0.0,0.0,0,0.0,20.0,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,87.7,86.6,88.4,50.54,0.0,51.42,43.3,50.1,50.65,0.0,52.72,0.0,64.57,32.43,32.36,20,88.1,528,797.9,0.91,39.89,9.06,26.42,212,5,11,4,8.37,8.67,10.12,28.0,50.0,22.0,54.52,64.82,45.28,65.28,81.78,34.49,33.52,70.92,55.59,94.99,79.12,8,1,0,93.44,86,87.47,24.02,0.0,40.03,0,10,31.8,45.52,45.78,55.74,47.82,38.22,66.3,38.56,56.4,White-ball leaning,87.16,24.62,69.53,Strong squad asset,58.77,C+,Development watchlist
1304,96,Odean Pollard,West Indies,Hampshire,RHB,Left-arm orthodox,Right,Utility,Flexible,183,74,2008,18,12,19,34,15,16,2050,1357.6,21.35,23.56,151.0,30.0,15.3,313.6,48,20,19.96,5.01,1738,128.02,87.0,9.0,47.13,7.07,649,805,596,31.66,39.27,29.07,155.3,149.8,161.1,54.45,89.46,94.97,100.0,99.62,83.94,100.0,90.46,100.0,100.0,100.0,100.0,11,79.2,475,688.2,0.11,62.57,8.69,43.2,143,3,6,2,8.24,8.47,8.77,28.0,50.0,22.0,48.27,55.49,51.72,64.34,32.36,34.09,36.41,50.49,55.9,52.83,53.01,24,6,0,99.2,88,94.4,19.09,24.51,61.73,203,1,69.5,32.66,88.95,76.51,75.53,78.65,64.03,79.36,77.22,Balanced multi-format,79.79,6.39,70.61,Strong squad asset,69.73,B,Monitor
1305,39,Jos Ahmed,Bangladesh,Middlesex,LHB,Medium pace,Left,Utility,Flexible,168,79,2012,14,5,7,14,6,7,154,134.7,3.95,4.28,114.3,30.6,10.0,15.4,2,1,44.91,2.23,140,103.91,36.0,3.0,0.0,1.28,52,64,38,33.77,41.56,24.68,114.7,112.0,119.0,53.3,83.35,77.31,92.37,74.35,71.05,90.83,63.7,72.35,85.14,52.21,65.48,29,130.3,782,1005.9,0.74,34.69,7.72,26.96,239,10,14,5,7.14,7.39,7.84,28.0,50.0,22.0,58.78,65.86,61.11,78.28,74.26,45.79,44.06,73.14,67.39,94.86,82.56,12,2,0,88.12,86,88.6,23.5,3.76,33.65,39,7,36.01,51.41,77.07,74.02,69.57,76.83,78.49,74.05,74.26,Balanced multi-format,93.41,13.15,81.38,High-value starter,76.76,B+,Shortlist
1306,104,Dom Ali,Afghanistan,Leicestershire,RHB,Left-arm pace,Right,Bowler,Lower-order hitter,179,84,2009,17,14,18,33,18,21,551,365.1,5.3,5.68,150.9,33.6,21.1,116.3,17,8,14.61,6.85,435,119.13,97.0,7.0,0.0,1.7,199,161,191,36.12,29.22,34.66,146.4,145.8,159.7,60.2,90.44,91.8,100.0,100.0,85.01,96.26,100.0,79.85,100.0,67.35,78.64,133,570.1,3421,3551.9,1.28,26.71,6.23,25.72,1149,49,43,41,6.11,6.66,6.37,28.0,50.0,22.0,70.11,74.61,77.55,100.0,97.81,56.78,58.23,91.62,84.67,100.0,94.07,25,6,0,96.45,84,85.93,36.4,5.11,25.46,56,12,44.25,59.74,89.03,74.35,83.78,89.84,90.74,90.84,84.4,Balanced multi-format,81.81,16.17,87.24,Elite / overseas-standard,89.49,A+,Priority target
1307,6,Sam Bethell,Ireland,Lancashire,LHB,Right-arm leg-spin,Left,Bowler,Lower-order hitter,190,68,2015,11,0,1,1,1,3,11,10.2,1.83,1.83,108.3,39.1,11.8,1.3,0,0,0.0,0.0,11,108.3,6.0,0.0,0.0,0.0,3,6,2,27.27,54.55,18.18,106.0,100.1,123.5,63.42,58.91,69.43,90.76,75.15,72.42,89.94,69.18,60.33,84.96,45.87,59.26,9,38.2,229,321.3,1.5,35.7,8.41,25.47,90,2,5,2,7.95,7.83,9.24,28.0,50.0,22.0,57.86,71.88,53.77,73.72,100.0,39.12,40.97,82.37,62.77,100.0,86.28,3,0,0,100.0,82,77.4,39.89,1.69,33.44,20,16,33.59,55.46,58.0,60.77,63.22,69.8,76.28,75.06,62.91,Red-ball leaning,67.6,30.87,71.43,Strong squad asset,73.36,B+,Shortlist
